,time,solar_effect,room_temp,ambient_temp,heating_setpoint,cooling_setpoint,occupancy_effect
0,2025-03-13 00:00:00+00:00,9.3163172608296,23.15,1.3,20.7999992371,24.7999992371,0.0
1,2025-03-13 00:01:00+00:00,9.3163172608296,23.155555555555555,1.3,20.7999992371,24.7999992371,0.0
2,2025-03-13 00:02:00+00:00,9.3163172608296,23.15,1.3,20.7999992371,24.7999992371,0.0
3,2025-03-13 00:03:00+00:00,9.3163172608296,23.154545454545456,1.3,20.7999992371,24.7999992371,0.0
4,2025-03-13 00:04:00+00:00,9.3163172608296,23.15,1.3,20.7999992371,24.7999992371,0.0
5,2025-03-13 00:05:00+00:00,9.3163172608296,23.153846153846157,1.3,20.7999992371,24.7999992371,0.0
6,2025-03-13 00:06:00+00:00,9.3163172608296,23.15714285714285,1.3,20.7999992371,24.7999992371,0.0
7,2025-03-13 00:07:00+00:00,9.3163172608296,23.16,1.3,20.7999992371,24.7999992371,0.0
8,2025-03-13 00:08:00+00:00,9.3163172608296,23.160000000000004,1.3,20.7999992371,24.7999992371,0.0
9,2025-03-13 00:09:00+00:00,9.3163172608296,23.16,1.3,20.7999992371,24.7999992371,0.0
10,2025-03-13 00:10:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
11,2025-03-13 00:11:00+00:00,9.3163172608296,23.126666666666665,1.3,20.7999992371,24.7999992371,0.0
12,2025-03-13 00:12:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
13,2025-03-13 00:13:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
14,2025-03-13 00:14:00+00:00,9.3163172608296,23.126666666666665,1.3,20.7999992371,24.7999992371,0.0
15,2025-03-13 00:15:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
16,2025-03-13 00:16:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
17,2025-03-13 00:17:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
18,2025-03-13 00:18:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
19,2025-03-13 00:19:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
20,2025-03-13 00:20:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
21,2025-03-13 00:21:00+00:00,9.3163172608296,23.133333333333333,1.3,20.7999992371,24.7999992371,0.0
22,2025-03-13 00:22:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
23,2025-03-13 00:23:00+00:00,9.3163172608296,23.14,1.3,20.7999992371,24.7999992371,0.0
24,2025-03-13 00:24:00+00:00,9.3163172608296,23.14666666666667,1.3,20.7999992371,24.7999992371,0.0
25,2025-03-13 00:25:00+00:00,9.3163172608296,23.15333333333333,1.3,20.7999992371,24.7999992371,0.0
26,2025-03-13 00:26:00+00:00,9.3163172608296,23.15333333333333,1.3,20.7999992371,24.7999992371,0.0
27,2025-03-13 00:27:00+00:00,9.3163172608296,23.14666666666667,1.3,20.7999992371,24.7999992371,0.0
28,2025-03-13 00:28:00+00:00,9.3163172608296,23.15333333333333,1.3,20.7999992371,24.7999992371,0.0
29,2025-03-13 00:29:00+00:00,9.3163172608296,23.166666666666668,1.3,20.7999992371,24.7999992371,0.0
30,2025-03-13 00:30:00+00:00,9.3163172608296,23.160000000000004,1.1,20.7999992371,24.7999992371,0.0
31,2025-03-13 00:31:00+00:00,9.3163172608296,23.160000000000004,1.1,20.7999992371,24.7999992371,0.0
32,2025-03-13 00:32:00+00:00,9.3163172608296,23.16,1.1,20.7999992371,24.7999992371,0.0
33,2025-03-13 00:33:00+00:00,9.3163172608296,23.166666666666668,1.1,20.7999992371,24.7999992371,0.0
34,2025-03-13 00:34:00+00:00,9.3163172608296,23.166666666666668,1.1,20.7999992371,24.7999992371,0.0
35,2025-03-13 00:35:00+00:00,9.3163172608296,23.166666666666668,1.1,20.7999992371,24.7999992371,0.0
36,2025-03-13 00:36:00+00:00,9.3163172608296,23.166666666666668,1.1,20.7999992371,24.7999992371,0.0
